Region,Access Geo-place,Temperature
cn-southwest-72,Hohhot,cold
cn-southwest-72,Madrid,cold
cn-southwest-72,Xiamen,warm
cn-southwest-72,Zhengzhou,cold
cn-southwest-72,Fuzhou,warm
cn-southwest-72,Fuzhou,warm
cn-southwest-72,Beijing,cold
cn-southwest-72,Qingdao,cold
cn-southwest-72,Qingdao,cold
cn-southwest-72,Wenzhou,cold
cn-southwest-72,Beijing,cold
cn-southwest-72,Shenzhen,warm
cn-southwest-72,Xianggang,cold
cn-southwest-72,Tianjin,cold
cn-southwest-72,Ningbo,cold
cn-southwest-72,Hefei,cold
cn-southwest-72,Qingdao,cold
cn-southwest-73,Paris,cold
cn-southwest-73,Shanghai,cold
cn-southwest-73,Baoding,cold
cn-southwest-73,Hohhot,cold
cn-southwest-73,Madrid,cold
cn-southwest-73,Xiamen,warm
cn-southwest-73,Zhengzhou,cold
cn-southwest-73,Fuzhou,warm
cn-southwest-73,Fuzhou,warm
cn-southwest-73,Beijing,cold
cn-southwest-73,Qingdao,cold
cn-southwest-73,Qingdao,cold
cn-southwest-73,Wenzhou,cold
cn-southwest-73,Beijing,cold
cn-southwest-73,Shenzhen,warm
cn-southwest-73,Xianggang,cold
cn-southwest-73,Tianjin,cold
cn-southwest-73,Ningbo,cold
cn-southwest-73,Hefei,cold
cn-southwest-73,Qingdao,cold
cn-southwest-74,Paris,cold
cn-southwest-74,Shanghai,cold
cn-southwest-74,Baoding,cold
cn-southwest-74,Hohhot,cold
cn-southwest-74,Madrid,cold
cn-southwest-74,Xiamen,warm
cn-southwest-74,Zhengzhou,cold
cn-southwest-74,Fuzhou,warm
cn-southwest-74,Fuzhou,warm
cn-southwest-74,Beijing,cold
cn-southwest-74,Qingdao,cold
cn-southwest-74,Qingdao,cold
cn-southwest-74,Wenzhou,cold
cn-southwest-74,Beijing,cold
cn-southwest-74,Shenzhen,warm
cn-southwest-74,Xianggang,cold
cn-southwest-74,Tianjin,cold
cn-southwest-74,Ningbo,cold
cn-southwest-74,Hefei,cold
cn-southwest-74,Qingdao,cold
cn-southwest-75,Paris,cold
cn-southwest-75,Shanghai,cold
cn-southwest-75,Baoding,cold
cn-southwest-75,Hohhot,cold
cn-southwest-75,Madrid,cold
cn-southwest-75,Xiamen,warm
cn-southwest-75,Zhengzhou,cold
cn-southwest-75,Fuzhou,warm
cn-southwest-75,Fuzhou,warm
cn-southwest-75,Beijing,cold
cn-southwest-75,Qingdao,cold
cn-southwest-75,Qingdao,cold
cn-southwest-75,Wenzhou,cold
cn-southwest-75,Beijing,cold
cn-southwest-75,Shenzhen,warm
cn-southwest-75,Xianggang,cold
cn-southwest-75,Tianjin,cold
cn-southwest-75,Ningbo,cold
cn-southwest-75,Hefei,cold
cn-southwest-75,Qingdao,cold
cn-southwest-76,Paris,cold
cn-southwest-76,Shanghai,cold
cn-southwest-76,Baoding,cold
cn-southwest-76,Hohhot,cold
cn-southwest-76,Madrid,cold
cn-southwest-76,Xiamen,warm
cn-southwest-76,Zhengzhou,cold
cn-southwest-76,Fuzhou,warm
cn-southwest-76,Fuzhou,warm
cn-southwest-76,Beijing,cold
cn-southwest-76,Qingdao,cold
cn-southwest-76,Qingdao,cold
cn-southwest-76,Wenzhou,cold
cn-southwest-76,Beijing,cold
cn-southwest-76,Shenzhen,warm
cn-southwest-76,Xianggang,cold
cn-southwest-76,Tianjin,cold
cn-southwest-76,Ningbo,cold
cn-southwest-76,Hefei,cold
cn-southwest-76,Qingdao,cold
cn-southwest-77,Paris,cold
cn-southwest-77,Shanghai,cold
cn-southwest-77,Baoding,cold
cn-southwest-77,Hohhot,cold
cn-southwest-77,Madrid,cold
cn-southwest-77,Xiamen,warm
cn-southwest-77,Zhengzhou,cold
cn-southwest-77,Fuzhou,warm
cn-southwest-77,Fuzhou,warm
cn-southwest-77,Beijing,cold
cn-southwest-77,Qingdao,cold
cn-southwest-77,Qingdao,cold
cn-southwest-77,Wenzhou,cold
cn-southwest-77,Beijing,cold
cn-southwest-77,Shenzhen,warm
cn-southwest-77,Xianggang,cold
cn-southwest-77,Tianjin,cold
cn-southwest-77,Ningbo,cold
cn-southwest-77,Hefei,cold
cn-southwest-77,Qingdao,cold
cn-southwest-78,Paris,cold
cn-southwest-78,Shanghai,cold
cn-southwest-78,Baoding,cold
cn-southwest-78,Hohhot,cold
cn-southwest-78,Madrid,cold
cn-southwest-78,Xiamen,warm
cn-southwest-78,Zhengzhou,cold
cn-southwest-78,Fuzhou,warm
cn-southwest-78,Fuzhou,warm
cn-southwest-78,Beijing,cold
cn-southwest-78,Qingdao,cold
cn-southwest-78,Qingdao,cold
cn-southwest-78,Wenzhou,cold
cn-southwest-78,Beijing,cold
cn-southwest-78,Shenzhen,warm
cn-southwest-78,Xianggang,cold
cn-southwest-78,Tianjin,cold
cn-southwest-78,Ningbo,cold
cn-southwest-78,Hefei,cold
cn-southwest-78,Qingdao,cold
cn-southwest-79,Paris,cold
cn-southwest-79,Shanghai,cold
cn-southwest-79,Baoding,cold
cn-southwest-79,Hohhot,cold
cn-southwest-79,Madrid,cold
cn-southwest-79,Xiamen,warm
cn-southwest-79,Zhengzhou,cold
cn-southwest-79,Fuzhou,warm
cn-southwest-79,Fuzhou,warm
cn-southwest-79,Beijing,cold
cn-southwest-79,Qingdao,cold
cn-southwest-79,Qingdao,cold
cn-southwest-79,Wenzhou,cold
cn-southwest-79,Beijing,cold
cn-southwest-79,Shenzhen,warm
cn-southwest-79,Xianggang,cold
cn-southwest-79,Tianjin,cold
cn-southwest-79,Ningbo,cold
cn-southwest-79,Hefei,cold
cn-southwest-79,Qingdao,cold
cn-southwest-80,Paris,cold
cn-southwest-80,Shanghai,cold
cn-southwest-80,Baoding,cold
cn-southwest-80,Hohhot,cold
cn-southwest-80,Madrid,cold
cn-southwest-80,Xiamen,warm
cn-southwest-80,Zhengzhou,cold
cn-southwest-80,Fuzhou,warm
cn-southwest-80,Fuzhou,warm
cn-southwest-80,Beijing,cold
cn-southwest-80,Qingdao,cold
cn-southwest-80,Qingdao,cold
cn-southwest-80,Wenzhou,cold
cn-southwest-80,Beijing,cold
cn-southwest-80,Shenzhen,warm
cn-southwest-80,Xianggang,cold
cn-southwest-80,Tianjin,cold
cn-southwest-80,Ningbo,cold
cn-southwest-80,Hefei,cold
cn-southwest-80,Qingdao,cold
cn-southwest-81,Paris,cold
cn-southwest-81,Shanghai,cold
cn-southwest-81,Baoding,cold
cn-southwest-81,Hohhot,cold
cn-southwest-81,Madrid,cold
cn-southwest-81,Xiamen,warm
cn-southwest-81,Zhengzhou,cold
cn-southwest-81,Fuzhou,warm
cn-southwest-81,Fuzhou,warm
cn-southwest-81,Beijing,cold
cn-southwest-81,Qingdao,cold
cn-southwest-81,Qingdao,cold
cn-southwest-81,Wenzhou,cold
cn-southwest-81,Beijing,cold
cn-southwest-81,Shenzhen,warm
cn-southwest-81,Xianggang,cold
cn-southwest-81,Tianjin,cold
cn-southwest-81,Ningbo,cold
cn-southwest-81,Hefei,cold
cn-southwest-81,Qingdao,cold
cn-southwest-82,Paris,cold
cn-southwest-82,Shanghai,cold
cn-southwest-82,Baoding,cold
cn-southwest-82,Hohhot,cold
cn-southwest-82,Madrid,cold
cn-southwest-82,Xiamen,warm
cn-southwest-82,Zhengzhou,cold
cn-southwest-82,Fuzhou,warm
cn-southwest-82,Fuzhou,warm
cn-southwest-82,Beijing,cold
cn-southwest-82,Qingdao,cold
cn-southwest-82,Qingdao,cold
cn-southwest-82,Wenzhou,cold
cn-southwest-82,Beijing,cold
cn-southwest-82,Shenzhen,warm
cn-southwest-82,Xianggang,cold
cn-southwest-82,Tianjin,cold
cn-southwest-82,Ningbo,cold
cn-southwest-82,Hefei,cold
cn-southwest-82,Qingdao,cold
cn-southwest-83,Paris,cold
cn-southwest-83,Shanghai,cold
cn-southwest-83,Baoding,cold
cn-southwest-83,Hohhot,cold
cn-southwest-83,Madrid,cold
cn-southwest-83,Xiamen,warm
cn-southwest-83,Zhengzhou,cold
cn-southwest-83,Fuzhou,warm
cn-southwest-83,Fuzhou,warm
cn-southwest-83,Beijing,cold
cn-southwest-83,Qingdao,cold
cn-southwest-83,Qingdao,cold
cn-southwest-83,Wenzhou,cold
cn-southwest-83,Beijing,cold
cn-southwest-83,Shenzhen,warm
cn-southwest-83,Xianggang,cold
cn-southwest-83,Tianjin,cold
cn-southwest-83,Ningbo,cold
cn-southwest-83,Hefei,cold
cn-southwest-83,Qingdao,cold
cn-southwest-84,Paris,cold
cn-southwest-84,Shanghai,cold
cn-southwest-84,Baoding,cold
cn-southwest-84,Hohhot,cold
cn-southwest-84,Madrid,cold
cn-southwest-84,Xiamen,warm
cn-southwest-84,Zhengzhou,cold
cn-southwest-84,Fuzhou,warm
cn-southwest-84,Fuzhou,warm
cn-southwest-84,Beijing,cold
cn-southwest-84,Qingdao,cold
cn-southwest-84,Qingdao,cold
cn-southwest-84,Wenzhou,cold
cn-southwest-84,Beijing,cold
cn-southwest-84,Shenzhen,warm
cn-southwest-84,Xianggang,cold
cn-southwest-84,Tianjin,cold
cn-southwest-84,Ningbo,cold
cn-southwest-84,Hefei,cold
cn-southwest-84,Qingdao,cold
cn-southwest-85,Paris,cold
cn-southwest-85,Shanghai,cold
cn-southwest-85,Baoding,cold
cn-southwest-85,Hohhot,cold
cn-southwest-85,Madrid,cold
cn-southwest-85,Xiamen,warm
cn-southwest-85,Zhengzhou,cold
cn-southwest-85,Fuzhou,warm
cn-southwest-85,Fuzhou,warm
cn-southwest-85,Beijing,cold
cn-southwest-85,Qingdao,cold
cn-southwest-85,Qingdao,cold
cn-southwest-85,Wenzhou,cold
cn-southwest-85,Beijing,cold
cn-southwest-85,Shenzhen,warm
cn-southwest-85,Xianggang,cold
cn-southwest-85,Tianjin,cold
cn-southwest-85,Ningbo,cold
cn-southwest-85,Hefei,cold
cn-southwest-85,Qingdao,cold
cn-southwest-86,Paris,cold
cn-southwest-86,Shanghai,cold
cn-southwest-86,Baoding,cold
cn-southwest-86,Hohhot,cold
cn-southwest-86,Madrid,cold
cn-southwest-86,Xiamen,warm
cn-southwest-86,Zhengzhou,cold
cn-southwest-86,Fuzhou,warm
cn-southwest-86,Fuzhou,warm
cn-southwest-86,Beijing,cold
cn-southwest-86,Qingdao,cold
cn-southwest-86,Qingdao,cold
cn-southwest-86,Wenzhou,cold
cn-southwest-86,Beijing,cold
cn-southwest-86,Shenzhen,warm
cn-southwest-86,Xianggang,cold
cn-southwest-86,Tianjin,cold
cn-southwest-86,Ningbo,cold
cn-southwest-86,Hefei,cold
cn-southwest-86,Qingdao,cold
cn-southwest-87,Paris,cold
cn-southwest-87,Shanghai,cold
cn-southwest-87,Baoding,cold
cn-southwest-87,Hohhot,cold
cn-southwest-87,Madrid,cold
cn-southwest-87,Xiamen,warm
cn-southwest-87,Zhengzhou,cold
cn-southwest-87,Fuzhou,warm
cn-southwest-87,Fuzhou,warm
cn-southwest-87,Beijing,cold
cn-southwest-87,Qingdao,cold
cn-southwest-87,Qingdao,cold
cn-southwest-87,Wenzhou,cold
cn-southwest-87,Beijing,cold
cn-southwest-87,Shenzhen,warm
cn-southwest-87,Xianggang,cold
cn-southwest-87,Tianjin,cold
cn-southwest-87,Ningbo,cold
cn-southwest-87,Hefei,cold
cn-southwest-87,Qingdao,cold
cn-southwest-88,Paris,cold
cn-southwest-88,Shanghai,cold
cn-southwest-88,Baoding,cold
cn-southwest-88,Hohhot,cold
cn-southwest-88,Madrid,cold
cn-southwest-88,Xiamen,warm
cn-southwest-88,Zhengzhou,cold
cn-southwest-88,Fuzhou,warm
cn-southwest-88,Fuzhou,warm
cn-southwest-88,Beijing,cold
cn-southwest-88,Qingdao,cold
cn-southwest-88,Qingdao,cold
cn-southwest-88,Wenzhou,cold
cn-southwest-88,Beijing,cold
cn-southwest-88,Shenzhen,warm
cn-southwest-88,Xianggang,cold
cn-southwest-88,Tianjin,cold
cn-southwest-88,Ningbo,cold
cn-southwest-88,Hefei,cold
cn-southwest-88,Qingdao,cold
cn-southwest-89,Paris,cold
cn-southwest-89,Shanghai,cold
cn-southwest-89,Baoding,cold
cn-southwest-89,Hohhot,cold
cn-southwest-89,Madrid,cold
cn-southwest-89,Xiamen,warm
cn-southwest-89,Zhengzhou,cold
cn-southwest-89,Fuzhou,warm
cn-southwest-89,Fuzhou,warm
cn-southwest-89,Beijing,cold
cn-southwest-89,Qingdao,cold
cn-southwest-89,Qingdao,cold
cn-southwest-89,Wenzhou,cold
cn-southwest-89,Beijing,cold
cn-southwest-89,Shenzhen,warm
cn-southwest-89,Xianggang,cold
cn-southwest-89,Tianjin,cold
cn-southwest-89,Ningbo,cold
cn-southwest-89,Hefei,cold
cn-southwest-89,Qingdao,cold
cn-southwest-90,Paris,cold
cn-southwest-90,Shanghai,cold
cn-southwest-90,Baoding,cold
cn-southwest-90,Hohhot,cold
cn-southwest-90,Madrid,cold
cn-southwest-90,Xiamen,warm
cn-southwest-90,Zhengzhou,cold
cn-southwest-90,Fuzhou,warm
cn-southwest-90,Fuzhou,warm
cn-southwest-90,Beijing,cold
cn-southwest-90,Qingdao,cold
cn-southwest-90,Qingdao,cold
cn-southwest-90,Wenzhou,cold
cn-southwest-90,Beijing,cold
cn-southwest-90,Shenzhen,warm
cn-southwest-90,Xianggang,cold
cn-southwest-90,Tianjin,cold
cn-southwest-90,Ningbo,cold
cn-southwest-90,Hefei,cold
cn-southwest-90,Qingdao,cold
cn-southwest-91,Paris,cold
cn-southwest-91,Shanghai,cold
cn-southwest-91,Baoding,cold
cn-southwest-91,Hohhot,cold
cn-southwest-91,Madrid,cold
cn-southwest-91,Xiamen,warm
cn-southwest-91,Zhengzhou,cold
cn-southwest-91,Fuzhou,warm
cn-southwest-91,Fuzhou,warm
cn-southwest-91,Beijing,cold
cn-southwest-91,Qingdao,cold
cn-southwest-91,Qingdao,cold
cn-southwest-91,Wenzhou,cold
cn-southwest-91,Beijing,cold
cn-southwest-91,Shenzhen,warm
cn-southwest-91,Xianggang,cold
cn-southwest-91,Tianjin,cold
cn-southwest-91,Ningbo,cold
cn-southwest-91,Hefei,cold
cn-southwest-91,Qingdao,cold
cn-southwest-92,Paris,cold
cn-southwest-92,Shanghai,cold
cn-southwest-92,Baoding,cold
cn-southwest-92,Hohhot,cold
cn-southwest-92,Madrid,cold
cn-southwest-92,Xiamen,warm
cn-southwest-92,Zhengzhou,cold
cn-southwest-92,Fuzhou,warm
cn-southwest-92,Fuzhou,warm
cn-southwest-92,Beijing,cold
cn-southwest-92,Qingdao,cold
cn-southwest-92,Qingdao,cold
cn-southwest-92,Wenzhou,cold
cn-southwest-92,Beijing,cold
cn-southwest-92,Shenzhen,warm
cn-southwest-92,Xianggang,cold
cn-southwest-92,Tianjin,cold
cn-southwest-92,Ningbo,cold
cn-southwest-92,Hefei,cold
cn-southwest-92,Qingdao,cold
cn-southwest-93,Paris,cold
cn-southwest-93,Shanghai,cold
cn-southwest-93,Baoding,cold
cn-southwest-93,Hohhot,cold
cn-southwest-93,Madrid,cold
cn-southwest-93,Xiamen,warm
cn-southwest-93,Zhengzhou,cold
cn-southwest-93,Fuzhou,warm
cn-southwest-93,Fuzhou,warm
cn-southwest-93,Beijing,cold
cn-southwest-93,Qingdao,cold
cn-southwest-93,Qingdao,cold
cn-southwest-93,Wenzhou,cold
cn-southwest-93,Beijing,cold
cn-southwest-93,Shenzhen,warm
cn-southwest-93,Xianggang,cold
cn-southwest-93,Tianjin,cold
cn-southwest-93,Ningbo,cold
cn-southwest-93,Hefei,cold
cn-southwest-93,Qingdao,cold
cn-southwest-94,Paris,cold
cn-southwest-94,Shanghai,cold
cn-southwest-94,Baoding,cold
cn-southwest-94,Hohhot,cold
cn-southwest-94,Madrid,cold
cn-southwest-94,Xiamen,warm
cn-southwest-94,Zhengzhou,cold
cn-southwest-94,Fuzhou,warm
cn-southwest-94,Fuzhou,warm
cn-southwest-94,Beijing,cold
cn-southwest-94,Qingdao,cold
cn-southwest-94,Qingdao,cold
cn-southwest-94,Wenzhou,cold
cn-southwest-94,Beijing,cold
cn-southwest-94,Shenzhen,warm
cn-southwest-94,Xianggang,cold
cn-southwest-94,Tianjin,cold
cn-southwest-94,Ningbo,cold
cn-southwest-94,Hefei,cold
cn-southwest-94,Qingdao,cold
cn-southwest-95,Paris,cold
cn-southwest-95,Shanghai,cold
cn-southwest-95,Baoding,cold
cn-southwest-95,Hohhot,cold
cn-southwest-95,Madrid,cold
cn-southwest-95,Xiamen,warm
cn-southwest-95,Zhengzhou,cold
cn-southwest-95,Fuzhou,warm
cn-southwest-95,Fuzhou,warm
cn-southwest-95,Beijing,cold
cn-southwest-95,Qingdao,cold
cn-southwest-95,Qingdao,cold
cn-southwest-95,Wenzhou,cold
cn-southwest-95,Beijing,cold
cn-southwest-95,Shenzhen,warm
cn-southwest-95,Xianggang,cold
cn-southwest-95,Tianjin,cold
cn-southwest-95,Ningbo,cold
cn-southwest-95,Hefei,cold
cn-southwest-95,Qingdao,cold
cn-southwest-96,Paris,cold
cn-southwest-96,Shanghai,cold
cn-southwest-96,Baoding,cold
cn-southwest-96,Hohhot,cold
cn-southwest-96,Madrid,cold
cn-southwest-96,Xiamen,warm
cn-southwest-96,Zhengzhou,cold
cn-southwest-96,Fuzhou,warm
cn-southwest-96,Fuzhou,warm
cn-southwest-96,Beijing,cold
cn-southwest-96,Qingdao,cold
cn-southwest-96,Qingdao,cold
cn-southwest-96,Wenzhou,cold
cn-southwest-96,Beijing,cold
cn-southwest-96,Shenzhen,warm
cn-southwest-96,Xianggang,cold
cn-southwest-96,Tianjin,cold
cn-southwest-96,Ningbo,cold
cn-southwest-96,Hefei,cold
cn-southwest-96,Qingdao,cold
cn-southwest-97,Paris,cold
cn-southwest-97,Shanghai,cold
cn-southwest-97,Baoding,cold
cn-southwest-97,Hohhot,cold
cn-southwest-97,Madrid,cold
cn-southwest-97,Xiamen,warm
cn-southwest-97,Zhengzhou,cold
cn-southwest-97,Fuzhou,warm
cn-southwest-97,Fuzhou,warm
cn-southwest-97,Beijing,cold
cn-southwest-97,Qingdao,cold
cn-southwest-97,Qingdao,cold
cn-southwest-97,Wenzhou,cold
cn-southwest-97,Beijing,cold
cn-southwest-97,Shenzhen,warm
cn-southwest-97,Xianggang,cold
cn-southwest-97,Tianjin,cold
cn-southwest-97,Ningbo,cold
cn-southwest-97,Hefei,cold
cn-southwest-97,Qingdao,cold
cn-southwest-98,Paris,cold
cn-southwest-98,Shanghai,cold
cn-southwest-98,Baoding,cold
cn-southwest-98,Hohhot,cold
cn-southwest-98,Madrid,cold
cn-southwest-98,Xiamen,warm
cn-southwest-98,Zhengzhou,cold
cn-southwest-98,Fuzhou,warm
cn-southwest-98,Fuzhou,warm
cn-southwest-98,Beijing,cold
cn-southwest-98,Qingdao,cold
cn-southwest-98,Qingdao,cold
cn-southwest-98,Wenzhou,cold
cn-southwest-98,Beijing,cold
cn-southwest-98,Shenzhen,warm
cn-southwest-98,Xianggang,cold
cn-southwest-98,Tianjin,cold
cn-southwest-98,Ningbo,cold
cn-southwest-98,Hefei,cold
cn-southwest-98,Qingdao,cold
cn-southwest-99,Paris,cold
cn-southwest-99,Shanghai,cold
cn-southwest-99,Baoding,cold
cn-southwest-99,Hohhot,cold
cn-southwest-99,Madrid,cold
cn-southwest-99,Xiamen,warm
cn-southwest-99,Zhengzhou,cold
cn-southwest-99,Fuzhou,warm
cn-southwest-99,Fuzhou,warm
cn-southwest-99,Beijing,cold
cn-southwest-99,Qingdao,cold
cn-southwest-99,Qingdao,cold
cn-southwest-99,Wenzhou,cold
cn-southwest-99,Beijing,cold
cn-southwest-99,Shenzhen,warm
cn-southwest-99,Xianggang,cold
cn-southwest-99,Tianjin,cold
cn-southwest-99,Ningbo,cold
cn-southwest-99,Hefei,cold
cn-southwest-99,Qingdao,cold
ap-southeast-0,Paris,cold
ap-southeast-0,Shanghai,cold
ap-southeast-0,Baoding,cold
ap-southeast-0,Hohhot,cold
ap-southeast-0,Madrid,cold
ap-southeast-0,Xiamen,cold
ap-southeast-0,Zhengzhou,cold
ap-southeast-0,Fuzhou,cold
ap-southeast-0,Fuzhou,cold
ap-southeast-0,Beijing,cold
ap-southeast-0,Qingdao,cold
ap-southeast-0,Qingdao,cold
ap-southeast-0,Wenzhou,cold
ap-southeast-0,Beijing,cold
ap-southeast-0,Shenzhen,cold
ap-southeast-0,Xianggang,hot
ap-southeast-0,Tianjin,cold
ap-southeast-0,Ningbo,cold
ap-southeast-0,Hefei,cold
ap-southeast-0,Qingdao,cold
ap-southeast-1,Paris,cold
ap-southeast-1,Shanghai,cold
ap-southeast-1,Baoding,cold
ap-southeast-1,Hohhot,cold
ap-southeast-1,Madrid,cold
ap-southeast-1,Xiamen,cold
ap-southeast-1,Zhengzhou,cold
ap-southeast-1,Fuzhou,cold
ap-southeast-1,Fuzhou,cold
ap-southeast-1,Beijing,cold
ap-southeast-1,Qingdao,cold
ap-southeast-1,Qingdao,cold
ap-southeast-1,Wenzhou,cold
ap-southeast-1,Beijing,cold
ap-southeast-1,Shenzhen,cold
ap-southeast-1,Xianggang,hot
ap-southeast-1,Tianjin,cold
ap-southeast-1,Ningbo,cold
ap-southeast-1,Hefei,cold
ap-southeast-1,Qingdao,cold
ap-southeast-2,Paris,cold
ap-southeast-2,Shanghai,cold
ap-southeast-2,Baoding,cold
ap-southeast-2,Hohhot,cold
ap-southeast-2,Madrid,cold
ap-southeast-2,Xiamen,cold
ap-southeast-2,Zhengzhou,cold
ap-southeast-2,Fuzhou,cold
ap-southeast-2,Fuzhou,cold
ap-southeast-2,Beijing,cold
ap-southeast-2,Qingdao,cold
ap-southeast-2,Qingdao,cold
ap-southeast-2,Wenzhou,cold
ap-southeast-2,Beijing,cold
ap-southeast-2,Shenzhen,cold
ap-southeast-2,Xianggang,hot
ap-southeast-2,Tianjin,cold
ap-southeast-2,Ningbo,cold
ap-southeast-2,Hefei,cold
ap-southeast-2,Qingdao,cold
ap-southeast-3,Paris,cold
ap-southeast-3,Shanghai,cold
ap-southeast-3,Baoding,cold
ap-southeast-3,Hohhot,cold
ap-southeast-3,Madrid,cold
ap-southeast-3,Xiamen,cold
ap-southeast-3,Zhengzhou,cold
ap-southeast-3,Fuzhou,cold
ap-southeast-3,Fuzhou,cold
ap-southeast-3,Beijing,cold
ap-southeast-3,Qingdao,cold
ap-southeast-3,Qingdao,cold
ap-southeast-3,Wenzhou,cold
ap-southeast-3,Beijing,cold
ap-southeast-3,Shenzhen,cold
ap-southeast-3,Xianggang,hot
ap-southeast-3,Tianjin,cold
ap-southeast-3,Ningbo,cold
ap-southeast-3,Hefei,cold
ap-southeast-3,Qingdao,cold
ap-southeast-4,Paris,cold
ap-southeast-4,Shanghai,cold
ap-southeast-4,Baoding,cold
ap-southeast-4,Hohhot,cold
ap-southeast-4,Madrid,cold
ap-southeast-4,Xiamen,cold
ap-southeast-4,Zhengzhou,cold
ap-southeast-4,Fuzhou,cold
ap-southeast-4,Fuzhou,cold
ap-southeast-4,Beijing,cold
ap-southeast-4,Qingdao,cold
ap-southeast-4,Qingdao,cold
ap-southeast-4,Wenzhou,cold
ap-southeast-4,Beijing,cold
ap-southeast-4,Shenzhen,cold
ap-southeast-4,Xianggang,hot
ap-southeast-4,Tianjin,cold
ap-southeast-4,Ningbo,cold
ap-southeast-4,Hefei,cold
ap-southeast-4,Qingdao,cold
ap-southeast-5,Paris,cold
ap-southeast-5,Shanghai,cold
ap-southeast-5,Baoding,cold
ap-southeast-5,Hohhot,cold
ap-southeast-5,Madrid,cold
ap-southeast-5,Xiamen,cold
ap-southeast-5,Zhengzhou,cold
ap-southeast-5,Fuzhou,cold
ap-southeast-5,Fuzhou,cold
ap-southeast-5,Beijing,cold
ap-southeast-5,Qingdao,cold
ap-southeast-5,Qingdao,cold
ap-southeast-5,Wenzhou,cold
ap-southeast-5,Beijing,cold
ap-southeast-5,Shenzhen,cold
ap-southeast-5,Xianggang,hot
ap-southeast-5,Tianjin,cold
ap-southeast-5,Ningbo,cold
ap-southeast-5,Hefei,cold
ap-southeast-5,Qingdao,cold
ap-southeast-6,Paris,cold
ap-southeast-6,Shanghai,cold
ap-southeast-6,Baoding,cold
ap-southeast-6,Hohhot,cold
ap-southeast-6,Madrid,cold
ap-southeast-6,Xiamen,cold
ap-southeast-6,Zhengzhou,cold
ap-southeast-6,Fuzhou,cold
ap-southeast-6,Fuzhou,cold
ap-southeast-6,Beijing,cold
ap-southeast-6,Qingdao,cold
ap-southeast-6,Qingdao,cold
ap-southeast-6,Wenzhou,cold
ap-southeast-6,Beijing,cold
ap-southeast-6,Shenzhen,cold
ap-southeast-6,Xianggang,hot
ap-southeast-6,Tianjin,cold
ap-southeast-6,Ningbo,cold
ap-southeast-6,Hefei,cold
ap-southeast-6,Qingdao,cold
ap-southeast-7,Paris,cold
ap-southeast-7,Shanghai,cold
ap-southeast-7,Baoding,cold
ap-southeast-7,Hohhot,cold
ap-southeast-7,Madrid,cold
ap-southeast-7,Xiamen,cold
ap-southeast-7,Zhengzhou,cold
ap-southeast-7,Fuzhou,cold
ap-southeast-7,Fuzhou,cold
ap-southeast-7,Beijing,cold
ap-southeast-7,Qingdao,cold
ap-southeast-7,Qingdao,cold
ap-southeast-7,Wenzhou,cold
ap-southeast-7,Beijing,cold
ap-southeast-7,Shenzhen,cold
ap-southeast-7,Xianggang,hot
ap-southeast-7,Tianjin,cold
ap-southeast-7,Ningbo,cold
ap-southeast-7,Hefei,cold
ap-southeast-7,Qingdao,cold
ap-southeast-8,Paris,cold
ap-southeast-8,Shanghai,cold
ap-southeast-8,Baoding,cold
ap-southeast-8,Hohhot,cold
ap-southeast-8,Madrid,cold
ap-southeast-8,Xiamen,cold
ap-southeast-8,Zhengzhou,cold
ap-southeast-8,Fuzhou,cold
ap-southeast-8,Fuzhou,cold
ap-southeast-8,Beijing,cold
ap-southeast-8,Qingdao,cold
ap-southeast-8,Qingdao,cold
ap-southeast-8,Wenzhou,cold
ap-southeast-8,Beijing,cold
ap-southeast-8,Shenzhen,cold
ap-southeast-8,Xianggang,hot
ap-southeast-8,Tianjin,cold
ap-southeast-8,Ningbo,cold
ap-southeast-8,Hefei,cold
ap-southeast-8,Qingdao,cold
ap-southeast-9,Paris,cold
ap-southeast-9,Shanghai,cold
ap-southeast-9,Baoding,cold
ap-southeast-9,Hohhot,cold
ap-southeast-9,Madrid,cold
ap-southeast-9,Xiamen,cold
ap-southeast-9,Zhengzhou,cold
ap-southeast-9,Fuzhou,cold
ap-southeast-9,Fuzhou,cold
ap-southeast-9,Beijing,cold
ap-southeast-9,Qingdao,cold
ap-southeast-9,Qingdao,cold
ap-southeast-9,Wenzhou,cold
ap-southeast-9,Beijing,cold
ap-southeast-9,Shenzhen,cold
ap-southeast-9,Xianggang,hot
ap-southeast-9,Tianjin,cold
ap-southeast-9,Ningbo,cold
ap-southeast-9,Hefei,cold
ap-southeast-9,Qingdao,cold
ap-southeast-10,Paris,cold
ap-southeast-10,Shanghai,cold
ap-southeast-10,Baoding,cold
ap-southeast-10,Hohhot,cold
ap-southeast-10,Madrid,cold
ap-southeast-10,Xiamen,cold
ap-southeast-10,Zhengzhou,cold
ap-southeast-10,Fuzhou,cold
ap-southeast-10,Fuzhou,cold
ap-southeast-10,Beijing,cold
ap-southeast-10,Qingdao,cold
ap-southeast-10,Qingdao,cold
ap-southeast-10,Wenzhou,cold
ap-southeast-10,Beijing,cold
ap-southeast-10,Shenzhen,cold
ap-southeast-10,Xianggang,hot
ap-southeast-10,Tianjin,cold
ap-southeast-10,Ningbo,cold
ap-southeast-10,Hefei,cold
ap-southeast-10,Qingdao,cold
ap-southeast-11,Paris,cold
ap-southeast-11,Shanghai,cold
